fkgl,compression_ratio,coherence,coverage,fluency
9.6,0.21568627450980393,5.0,5.0,5.0
14.9,0.2946058091286307,5.0,5.0,5.0
13.0,0.20434782608695654,5.0,5.0,5.0
17.7,0.12744090441932168,5.0,5.0,5.0
13.2,0.14627994955863807,5.0,5.0,5.0
16.4,0.15373563218390804,5.0,5.0,5.0
12.7,0.12690951821386603,5.0,5.0,5.0
12.3,0.5,5.0,5.0,5.0
20.1,0.1382716049382716,5.0,5.0,5.0
12.9,0.07665094339622641,5.0,5.0,5.0
15.7,0.22664015904572565,5.0,4.0,5.0
13.1,0.15206185567010308,5.0,5.0,5.0
12.5,0.11851015801354402,5.0,4.0,5.0
14.7,0.11645813282001925,5.0,5.0,5.0
17.3,0.0424881033310673,5.0,4.0,5.0
12.5,0.13666666666666666,5.0,5.0,5.0
17.0,0.04059301094246382,4.0,4.0,5.0
11.0,0.3471502590673575,5.0,4.0,5.0
12.2,0.010998229098704446,5.0,4.0,5.0
18.2,0.014735887553842666,4.0,4.0,4.0
17.0,0.2824858757062147,5.0,5.0,5.0
10.6,0.21559633027522937,5.0,5.0,5.0
16.7,0.01443504230960677,4.0,4.0,5.0
13.6,0.020667457225139758,4.0,4.0,4.0
15.3,0.39492753623188404,5.0,5.0,5.0
18.0,0.013747180753946944,4.0,4.0,5.0
17.1,0.03820780648708082,5.0,5.0,5.0
16.2,0.03788334335538184,5.0,5.0,5.0
18.2,0.004997139042532901,5.0,4.0,5.0
14.6,0.14935064935064934,5.0,5.0,5.0
14.7,0.033433817484242255,4.0,4.0,4.0
8.4,0.48854961832061067,5.0,5.0,5.0
17.4,0.00970795892169448,4.0,4.0,5.0
17.0,0.045420136260408785,5.0,4.0,5.0
15.2,0.014073226544622426,5.0,5.0,5.0
18.4,0.06862745098039216,4.0,4.0,4.0
16.6,0.05305466237942122,5.0,5.0,5.0
16.6,0.04875195007800312,4.0,4.0,5.0
15.4,0.025329280648429583,4.0,4.0,4.0
14.6,0.02949194547707559,4.0,4.0,5.0
13.8,0.07006726457399103,4.0,4.0,4.0
12.7,0.28391167192429023,5.0,5.0,5.0
11.5,0.32407407407407407,5.0,5.0,5.0
19.8,0.47549019607843135,5.0,5.0,5.0
16.0,0.02025272632854423,4.0,4.0,5.0
12.9,0.17447495961227788,5.0,4.0,5.0
15.2,0.32131147540983607,5.0,5.0,5.0
14.4,0.0966796875,5.0,5.0,5.0
15.9,0.01801003838204901,4.0,4.0,5.0
7.3,0.29596412556053814,5.0,5.0,5.0
15.8,0.15307820299500832,5.0,4.0,5.0
12.5,0.19599109131403117,5.0,5.0,5.0
15.0,0.3116883116883117,5.0,5.0,5.0
17.4,0.05477591670439113,5.0,4.0,5.0
17.7,0.025868878357030015,5.0,5.0,5.0
12.8,0.2277432712215321,5.0,5.0,5.0
15.7,0.1046831955922865,5.0,5.0,5.0
14.8,0.058183538315988645,5.0,5.0,5.0
15.1,0.04535232383808096,5.0,4.0,5.0
11.9,0.4095940959409594,5.0,5.0,5.0
14.3,0.0504014272970562,4.0,4.0,4.0
17.4,0.12836185819070906,5.0,5.0,5.0
14.9,0.047400611620795105,4.0,4.0,5.0
14.9,0.07759155803848541,5.0,4.0,5.0
16.6,0.06420233463035019,5.0,5.0,5.0
16.7,0.011822751815304412,5.0,5.0,5.0
11.3,0.17280453257790368,5.0,5.0,5.0
14.8,0.09103353867214237,4.0,4.0,4.0
15.3,0.027099710384774513,4.0,4.0,4.0
14.5,0.10501930501930502,5.0,4.0,5.0
13.8,0.03333333333333333,4.0,4.0,5.0
11.4,0.5297619047619048,5.0,5.0,5.0
16.7,0.1373762376237624,4.0,4.0,5.0
18.2,0.0436388049681101,5.0,4.0,5.0
12.6,0.19076923076923077,5.0,5.0,5.0
17.3,0.09811320754716982,5.0,5.0,5.0
14.3,0.05378858746492049,4.0,4.0,4.0
18.2,0.03279220779220779,5.0,5.0,5.0
14.6,0.1303395399780942,5.0,5.0,5.0
15.2,0.03492149431510558,4.0,4.0,5.0
16.7,0.0744336569579288,4.0,4.0,4.0
11.5,0.3891891891891892,5.0,5.0,5.0
16.2,0.33962264150943394,5.0,4.0,5.0
12.3,0.46875,5.0,5.0,5.0
7.1,0.30718954248366015,5.0,5.0,5.0
17.4,0.11428571428571428,4.0,4.0,5.0
11.7,0.2423580786026201,5.0,5.0,5.0
15.2,0.13649025069637882,5.0,5.0,5.0
13.7,0.08435374149659863,5.0,5.0,5.0
17.2,0.048982980489829804,5.0,4.0,5.0
13.5,0.14836795252225518,5.0,4.0,5.0
14.1,0.1990811638591118,4.0,4.0,5.0
14.6,0.359375,5.0,5.0,5.0
13.6,0.34024896265560167,5.0,5.0,5.0
15.2,0.24438902743142144,5.0,5.0,5.0
14.8,0.20076481835564053,5.0,5.0,5.0
12.5,0.3025936599423631,5.0,5.0,5.0
14.5,0.010669162377164249,4.0,4.0,5.0
13.7,0.1336206896551724,5.0,5.0,5.0
17.5,0.08770491803278689,5.0,5.0,5.0
17.4,0.00726920281075842,5.0,4.0,5.0
15.3,0.051332288401253916,4.0,4.0,5.0
16.6,0.008885298869143781,5.0,5.0,5.0
9.0,0.3149847094801223,5.0,5.0,5.0
17.8,0.007806538709866761,4.0,4.0,5.0
16.5,0.02434912905038397,4.0,4.0,4.0
14.8,0.019322900031938678,4.0,4.0,5.0
14.8,0.08353413654618475,5.0,5.0,5.0
13.7,0.01770416904625928,4.0,4.0,5.0
13.9,0.20833333333333334,5.0,4.0,5.0
16.8,0.025538707102952914,4.0,4.0,4.0
17.0,0.03581624708019725,5.0,4.0,5.0
14.2,0.0073152468175796325,4.0,4.0,5.0
12.7,0.05538595726122983,4.0,4.0,4.0
19.4,0.057749259624876606,5.0,5.0,5.0
17.1,0.03807023301608139,5.0,5.0,5.0
11.6,0.1955128205128205,5.0,5.0,5.0
13.6,0.15433673469387754,4.0,4.0,5.0
17.2,0.04278462654097172,4.0,4.0,5.0
15.5,0.08380592312539382,5.0,5.0,5.0
15.1,0.05226781857451404,5.0,5.0,5.0
17.5,0.022996766079770033,4.0,4.0,4.0
15.8,0.07726980038634901,5.0,5.0,5.0
13.5,0.05946481665014866,5.0,5.0,5.0
14.8,0.012200040330711837,4.0,4.0,4.0
16.3,0.03237791932059448,4.0,4.0,4.0
13.9,0.2541176470588235,5.0,5.0,5.0
16.1,0.08441116405718176,5.0,5.0,5.0
15.3,0.0794135613927917,4.0,4.0,4.0
15.2,0.03577371048252912,5.0,5.0,5.0
15.6,0.010161836657884832,4.0,4.0,4.0
12.7,0.07057256990679095,4.0,4.0,5.0
11.2,0.2948717948717949,5.0,4.0,5.0
16.7,0.01756569847856155,4.0,4.0,4.0
14.4,0.11889596602972399,5.0,5.0,5.0
12.5,0.34375,5.0,5.0,5.0
10.9,0.4,5.0,5.0,5.0
17.6,0.016930488644184446,5.0,4.0,5.0
17.1,0.028632276384287742,5.0,4.0,5.0
10.5,0.2971887550200803,5.0,5.0,5.0
14.7,0.13429522752497225,5.0,5.0,5.0
15.5,0.058198614318706696,5.0,4.0,5.0
12.1,0.3858267716535433,5.0,5.0,5.0
16.5,0.06215538847117794,4.0,4.0,5.0
16.2,0.17454545454545456,4.0,4.0,5.0
18.5,0.007269789983844911,4.0,4.0,5.0
