fkgl,compression_ratio,coherence,coverage,fluency
14.5,0.4159,3.6,1.0,0.7703
12.8,0.5802,14.8,1.0,0.8681
9.6,0.4912,8.8,1.0,0.9945
13.8,0.5022,8.0,1.0,0.8417
14.6,0.5168,39.6,1.0,0.8194
8.8,0.411,5.0,1.0,0.9706
12.6,0.5422,6.0,1.0,0.9253
10.7,0.5117,19.2,1.0,0.9708
12.3,0.5023,5.6,1.0,0.8813
14.0,0.4603,13.0,1.0,0.8366
8.6,0.5294,1.4,1.0,0.9777
8.4,0.4288,4.4,1.0,0.9651
11.7,0.4946,14.2,1.0,0.8965
12.2,0.5291,3.8,1.0,0.8302
8.9,0.3483,5.4,1.0,0.9762
9.9,0.447,9.6,1.0,0.9953
14.9,0.4855,14.2,1.0,0.8133
6.9,0.2751,5.6,1.0,0.8713
11.5,0.4488,15.6,1.0,0.9537
11.8,0.4203,9.0,1.0,0.8392999999999999
4.0,0.3235,1.6,1.0,0.7962
3.8,0.2917,1.2,1.0,0.736
7.8,0.3097,1.4,1.0,0.9439
4.4,0.5217,1.8,1.0,0.8073999999999999
10.9,0.5227,5.2,1.0,0.971
8.8,0.4492,4.6,1.0,0.9716
6.5,0.4708,5.2,1.0,0.8612000000000001
10.2,0.501,8.4,1.0,0.9882
11.6,0.3663,13.2,1.0,0.8975
9.4,0.3278,3.6,1.0,0.9012
10.2,0.3056,2.6,1.0,0.9351
10.0,0.3942,1.4,1.0,0.9525
15.8,0.2257,1.8,1.0,0.5192
4.2,0.3212,2.8,1.0,0.7461
11.6,0.4232,2.6,1.0,0.8975
10.1,0.6145,2.2,1.0,0.9923
13.2,0.5478,46.2,1.0,0.8559
10.5,0.4951,4.8,1.0,0.9821
11.6,0.5154,7.8,1.0,0.8975
9.3,0.5146,96.2,1.0,0.9884000000000001
9.7,0.499,12.0,1.0,0.9454
10.3,0.506,52.8,1.0,0.9595999999999999
5.1,0.4455,2.8,1.0,0.8247
11.9,0.5135,69.6,1.0,0.9456
8.1,0.5023,30.0,1.0,0.9018
13.5,0.4522,25.0,1.0,0.7957
9.6,0.4203,7.4,1.0,0.9513
10.3,0.4798,34.6,1.0,0.9862
6.2,0.4748,4.4,1.0,0.9062
12.0,0.5161,20.8,1.0,0.9426
11.4,0.5047,15.0,1.0,0.9881
9.7,0.481,76.0,1.0,0.9454
13.8,0.4956,9.8,1.0,0.7876
12.3,0.4818,10.2,1.0,0.8813
9.6,0.4212,16.8,1.0,0.9964999999999999
5.6,0.3906,2.6,1.0,0.8909999999999999
11.5,0.3758,4.2,1.0,0.8464
14.7,0.5231,10.0,1.0,0.8184
11.6,0.4192,7.6,1.0,0.9517
11.9,0.4996,10.6,1.0,0.8904
11.7,0.5361,25.2,1.0,0.9486
18.7,0.502,9.2,1.0,0.6054999999999999
12.1,0.5527,9.2,1.0,0.9385
