t5,bart,openai
0.8067138195037842,0.8056402802467346,0.8111038208007812
0.8012419939041138,0.8043356537818909,0.7967086434364319
0.7906332612037659,0.7768986821174622,0.7982098460197449
0.7792267799377441,0.7904208302497864,0.7935543656349182
0.7985866069793701,0.7858912944793701,0.7992434501647949
0.7917762398719788,0.7971682548522949,0.803596019744873
0.7977373003959656,0.8240469694137573,0.8031244277954102
0.7957427501678467,0.7868387699127197,0.7937131524085999
0.7825260758399963,0.7906442880630493,0.7973664402961731
0.8018733263015747,0.8286953568458557,0.8109188675880432
0.8036309480667114,0.8020156025886536,0.8080949187278748
0.7940245866775513,0.8071215748786926,0.7994984984397888
0.7842257618904114,0.7843925356864929,0.7857810258865356
0.7895737290382385,0.8027055859565735,0.797001302242279
0.8070988059043884,0.7960179448127747,0.805601179599762
0.7849781513214111,0.7823752760887146,0.7945082783699036
0.7978968024253845,0.7921384572982788,0.8020254969596863
0.7861846685409546,0.8031744360923767,0.8015944361686707
0.7834435701370239,0.7848866581916809,0.7966924905776978
0.8233155012130737,0.8163585066795349,0.8259435296058655
0.8087972402572632,0.8022028207778931,0.8054905533790588
0.8188042640686035,0.8131400942802429,0.8099437355995178
0.8006247282028198,0.7954157590866089,0.8013951182365417
0.7991053462028503,0.7912596464157104,0.8028925061225891
0.7927950024604797,0.8006600141525269,0.7998912334442139
0.7995877265930176,0.8011522889137268,0.8006237745285034
0.799485445022583,0.8084192276000977,0.8088032007217407
0.8078523278236389,0.8011477589607239,0.8056661486625671
0.7815702557563782,0.8136852383613586,0.8071848154067993
0.808117687702179,0.7977714538574219,0.8157586455345154
0.8043452501296997,0.8130995035171509,0.8031849265098572
0.8604477047920227,0.8089832067489624,0.8339415788650513
0.8108744025230408,0.796828031539917,0.8002464175224304
0.7770814895629883,0.7932572364807129,0.7828853726387024
0.7918806076049805,0.8173961043357849,0.8041458129882812
0.798432469367981,0.7895236015319824,0.7962284088134766
0.7890546917915344,0.7929949760437012,0.7989619970321655
0.7989580631256104,0.798396110534668,0.7967872023582458
0.7991552948951721,0.7971804141998291,0.8044815063476562
0.8189461827278137,0.7911614179611206,0.7953360080718994
0.7987678050994873,0.7993447184562683,0.8123759031295776
0.8176121711730957,0.8318381309509277,0.8096369504928589
0.8017135262489319,0.8135221004486084,0.8043050169944763
0.7926391959190369,0.7924538254737854,0.7985161542892456
0.8048627972602844,0.8094139695167542,0.7968618273735046
0.8055937886238098,0.8006688356399536,0.8086177110671997
0.7930652499198914,0.7966031432151794,0.8024117946624756
0.7926197052001953,0.7965472340583801,0.7940297722816467
0.7956756949424744,0.8150528073310852,0.8004230856895447
0.8103048801422119,0.7960832715034485,0.805267870426178
0.7873309850692749,0.7921035289764404,0.7991500496864319
0.798069179058075,0.7788369059562683,0.803737461566925
0.8024182915687561,0.8039295673370361,0.810496985912323
0.7854462265968323,0.7969314455986023,0.7959351539611816
0.7862771153450012,0.7841442823410034,0.7818213701248169
0.7986422777175903,0.7934055328369141,0.7991284728050232
0.7828246355056763,0.7875392436981201,0.792008101940155
0.7946609258651733,0.80126953125,0.8050715327262878
0.7959021329879761,0.7936050295829773,0.800702691078186
0.8055788278579712,0.7875093817710876,0.7994951009750366
0.7919700145721436,0.7962663769721985,0.7999650835990906
0.7694823145866394,0.7673676013946533,0.7849541306495667
0.8245109915733337,0.8207271695137024,0.8144279718399048
0.7812307476997375,0.8178576231002808,0.8087376952171326
0.7987231612205505,0.8006064891815186,0.7992645502090454
0.8048081994056702,0.8110971450805664,0.8017974495887756
0.8031644225120544,0.8036487102508545,0.8083369135856628
0.790952205657959,0.790685772895813,0.806598961353302
0.7942403554916382,0.7953253388404846,0.7999334931373596
0.7884560227394104,0.8049117922782898,0.7933083176612854
0.7908796072006226,0.7875148057937622,0.7978334426879883
0.7889444828033447,0.7826369404792786,0.7969841361045837
0.7828726768493652,0.8053027987480164,0.8111438155174255
0.8080259561538696,0.8020130395889282,0.7982562780380249
0.7931517958641052,0.7981821298599243,0.7972926497459412
0.7946030497550964,0.7956112623214722,0.8065398335456848
0.7749388813972473,0.7764454483985901,0.7799698710441589
0.7974213361740112,0.8147310018539429,0.8039904832839966
0.8128276467323303,0.8245213627815247,0.8214537501335144
0.7861446738243103,0.8064789175987244,0.8102556467056274
0.8214354515075684,0.8137643933296204,0.8038710951805115
0.8119949698448181,0.8215279579162598,0.8248465657234192
0.7940188050270081,0.8125331401824951,0.8077695965766907
0.8025889992713928,0.7889346480369568,0.798115074634552
0.7995685935020447,0.7977303862571716,0.8093671202659607
0.8102059960365295,0.7953653335571289,0.7985312938690186
0.78635573387146,0.7847906351089478,0.799119234085083
0.7990922331809998,0.8131788372993469,0.8121451735496521
0.7910629510879517,0.7866576910018921,0.7939315438270569
0.7828731536865234,0.7924475073814392,0.794584333896637
0.8067654967308044,0.8073319792747498,0.8072702884674072
0.790717363357544,0.8002538084983826,0.8000368475914001
0.7859929800033569,0.7847763299942017,0.7880798578262329
0.8013616800308228,0.8073647618293762,0.8124259114265442
0.7888258099555969,0.8016608953475952,0.7947964668273926
0.81890869140625,0.8280034065246582,0.8208141922950745
0.8160136342048645,0.8147616386413574,0.7982860803604126
0.7891325950622559,0.7943089604377747,0.7993132472038269
0.775691032409668,0.7872387766838074,0.7838886976242065
0.8198168873786926,0.8202592134475708,0.8065263032913208
0.8017494678497314,0.7949556112289429,0.8012647032737732
0.8042908906936646,0.8023843169212341,0.7977794408798218
0.7753376364707947,0.7813286781311035,0.7814663648605347
0.8056402802467346,0.8108131289482117,0.8180926442146301
0.7825639247894287,0.7998411059379578,0.7897671461105347
0.810798704624176,0.8071733117103577,0.8019832968711853
0.8057229518890381,0.7933893799781799,0.8017786145210266
0.7996256947517395,0.7991620898246765,0.8022752404212952
0.802172839641571,0.8016220331192017,0.802156388759613
0.8176807165145874,0.8273324370384216,0.8266891241073608
0.7988617420196533,0.7967489361763,0.8006761074066162
0.7868992686271667,0.7805988788604736,0.7842927575111389
0.8044549822807312,0.7995978593826294,0.799188494682312
0.7949812412261963,0.7894761562347412,0.7978004217147827
0.8021688461303711,0.7782883048057556,0.7983905673027039
0.8037875294685364,0.8076314926147461,0.8073909878730774
0.8042104244232178,0.8074968457221985,0.8082808256149292
0.7975721955299377,0.8028994202613831,0.797890305519104
0.7815647125244141,0.8033143877983093,0.8025675415992737
0.7948549389839172,0.8014402389526367,0.7979689240455627
0.7925658822059631,0.8236207962036133,0.8144556879997253
0.7963752150535583,0.7999328970909119,0.8007748126983643
0.8050612807273865,0.8098134398460388,0.8056067228317261
0.7964696288108826,0.7866068482398987,0.7811625599861145
0.7926114201545715,0.8002627491950989,0.8092200756072998
0.7898175716400146,0.7852319478988647,0.7898326516151428
0.8122153282165527,0.8100539445877075,0.8040109276771545
0.8016752004623413,0.7919661998748779,0.8028430938720703
0.7928364872932434,0.7885335087776184,0.8075695633888245
0.7920503616333008,0.7955238223075867,0.8059802651405334
0.8243033289909363,0.8056889176368713,0.8150520920753479
0.7899469137191772,0.7957639694213867,0.7894940376281738
0.7983782291412354,0.8124610781669617,0.8097363710403442
0.8199165463447571,0.8243725299835205,0.8016594648361206
0.8040255904197693,0.8050909042358398,0.8113190531730652
0.7904223799705505,0.7964779138565063,0.7950317859649658
0.7841798067092896,0.7933803200721741,0.795954704284668
0.7847849726676941,0.7911810874938965,0.8025125861167908
0.7984497547149658,0.8079065084457397,0.8043524026870728
0.7925203442573547,0.8018801808357239,0.8027825355529785
0.7913460731506348,0.7948912382125854,0.7971238493919373
0.8081722259521484,0.827960193157196,0.8180081844329834
0.812269926071167,0.8108996748924255,0.792351245880127
0.7979110479354858,0.8178067803382874,0.8000425100326538
0.800822377204895,0.7891298532485962,0.801074206829071
0.8149864673614502,0.8237122893333435,0.8208799958229065
0.798978865146637,0.7988807559013367,0.8078996539115906
0.7802194952964783,0.7881271243095398,0.7883533835411072
0.8087833523750305,0.8098666667938232,0.8074632287025452
0.7855284810066223,0.7883132100105286,0.7971331477165222
0.8096345663070679,0.8047242164611816,0.8095041513442993
0.7952311635017395,0.8159098625183105,0.8021756410598755
0.7982416749000549,0.7822201251983643,0.8007683753967285
0.8042663931846619,0.807742714881897,0.8035401105880737
0.8244147896766663,0.7989997267723083,0.8104719519615173
0.797510027885437,0.799983561038971,0.790340006351471
0.801228940486908,0.794908881187439,0.8077148199081421
0.8016460537910461,0.7929677963256836,0.7976858615875244
0.7976140379905701,0.8037103414535522,0.8036773800849915
0.8041707277297974,0.7985526919364929,0.8035310506820679
0.7878497242927551,0.7985877990722656,0.7960827350616455
0.783926248550415,0.7854875326156616,0.7950689792633057
0.78619384765625,0.7927788496017456,0.7928231954574585
0.778250515460968,0.8000550866127014,0.7934486865997314
0.7935822010040283,0.8025790452957153,0.7969791293144226
0.7999579310417175,0.7996288537979126,0.795099139213562
0.7903234958648682,0.7872135043144226,0.7980722188949585
0.7841328382492065,0.794579029083252,0.8083619475364685
0.7918772101402283,0.7886140942573547,0.783979058265686
0.8149971961975098,0.8190274834632874,0.8029094934463501
0.7974324226379395,0.8018049597740173,0.800163209438324
0.7975022196769714,0.8139696717262268,0.8064714074134827
0.8034253716468811,0.8023865818977356,0.8037718534469604
0.8088265061378479,0.807317852973938,0.8042522668838501
0.8053513169288635,0.810939371585846,0.809971034526825
0.7983242869377136,0.7912417650222778,0.8020220994949341
0.7924191951751709,0.7855542898178101,0.8035131096839905
0.7889088988304138,0.7988404035568237,0.8031771779060364
0.7728285789489746,0.7954326868057251,0.7961152791976929
0.8027141690254211,0.8012992143630981,0.8061980605125427
0.8091105222702026,0.8071439862251282,0.8035222887992859
0.7972924113273621,0.7989531755447388,0.7961744666099548
0.7718000411987305,0.7988465428352356,0.8058266043663025
0.7995918393135071,0.8028311133384705,0.8076726198196411
0.8393213152885437,0.8154063820838928,0.816569983959198
0.8285990357398987,0.8257995843887329,0.8179842829704285
0.7912819385528564,0.8319135904312134,0.807271420955658
0.811189591884613,0.7994085550308228,0.8006023168563843
0.780306339263916,0.7849041223526001,0.7892686724662781
0.8212658166885376,0.7991648316383362,0.8059788346290588
0.8058324456214905,0.8128722310066223,0.8088977336883545
0.794434130191803,0.7985633015632629,0.7942807078361511
0.7807395458221436,0.7954061031341553,0.7963439226150513
0.8058117628097534,0.8015465140342712,0.8099584579467773
0.7929465770721436,0.7965485453605652,0.8005660176277161
0.7921162843704224,0.7913087010383606,0.7865692973136902
0.7854160070419312,0.8037373423576355,0.800092339515686
0.7929819226264954,0.8090465664863586,0.8054075241088867
0.798980176448822,0.8009403944015503,0.8008599281311035
0.8047271370887756,0.7937300801277161,0.8107355833053589
0.7957243323326111,0.7967339158058167,0.794087290763855
0.8005716800689697,0.7779243588447571,0.8032684326171875
0.7934525609016418,0.7952987551689148,0.7993810772895813
0.7968798875808716,0.792898952960968,0.8055461049079895
0.7952126860618591,0.8156802654266357,0.8063884973526001
0.7859933972358704,0.7879561185836792,0.7958806753158569
0.8000001907348633,0.8025050759315491,0.8079937100410461
0.8024420142173767,0.7980655431747437,0.8028934597969055
0.8110230565071106,0.8083785176277161,0.8083493113517761
0.7836821675300598,0.7925407290458679,0.8014397025108337
0.780352771282196,0.7974914908409119,0.7942191958427429
0.7952192425727844,0.8084362745285034,0.7962087392807007
0.810673177242279,0.7998968362808228,0.8019143342971802
0.7985459566116333,0.8059186935424805,0.7984952926635742
0.8111468553543091,0.7959268689155579,0.8009957671165466
0.7855389714241028,0.7994857430458069,0.795439600944519
0.7826651334762573,0.8108391761779785,0.8065606355667114
0.7931594848632812,0.7978203296661377,0.797160267829895
0.7870893478393555,0.7908602952957153,0.791141152381897
0.80430006980896,0.8048221468925476,0.8066883087158203
0.8006178736686707,0.7951797842979431,0.8008263111114502
0.786584198474884,0.799802839756012,0.7982756495475769
0.7846184372901917,0.7846553325653076,0.7931349873542786
0.794852614402771,0.7734066247940063,0.7970761656761169
0.7882820963859558,0.7836424708366394,0.7938076853752136
0.793304443359375,0.7896320819854736,0.8022451996803284
0.7780491709709167,0.7713956832885742,0.7873627543449402
0.7866547107696533,0.8085723519325256,0.8035956621170044
0.7945961952209473,0.801827609539032,0.806637167930603
0.8069342970848083,0.7963403463363647,0.7934008836746216
0.780976414680481,0.8060325980186462,0.7991927266120911
0.7888503074645996,0.7961414456367493,0.7880687117576599
0.7891680002212524,0.7863295078277588,0.7965598702430725
0.7990119457244873,0.7892197370529175,0.7933597564697266
0.7878230810165405,0.7862080931663513,0.8061542510986328
0.8086676597595215,0.8123708963394165,0.8099380731582642
0.8125336170196533,0.8037586212158203,0.799575686454773
0.7971448302268982,0.8012624979019165,0.7986949682235718
0.8158509731292725,0.8086433410644531,0.811959445476532
0.7976264953613281,0.7960289120674133,0.8077833652496338
0.782809853553772,0.8090249300003052,0.7980057597160339
0.7886797189712524,0.8090039491653442,0.7937355041503906
0.784088134765625,0.7905606627464294,0.8053078055381775
0.7937087416648865,0.7947856187820435,0.7973889708518982
0.7980496883392334,0.7971442937850952,0.8140691518783569
0.7975946664810181,0.7952271699905396,0.7979241609573364
0.8168960213661194,0.8073360919952393,0.804508626461029
0.7927321791648865,0.7920186519622803,0.7980495691299438
0.7790042161941528,0.8047259449958801,0.8085852265357971
0.8092055320739746,0.8094483017921448,0.8138352632522583
0.7888225317001343,0.7915709614753723,0.7878828644752502
0.8053798079490662,0.7896669507026672,0.7886236906051636
0.7958433628082275,0.7949208617210388,0.7904506325721741
0.7702701687812805,0.7802976965904236,0.7964616417884827
0.7856044769287109,0.7933564782142639,0.790277361869812
0.774396538734436,0.7925376892089844,0.8040841221809387
0.8281387686729431,0.8006026744842529,0.8109429478645325
0.8202385902404785,0.806634783744812,0.8102840781211853
0.8061343431472778,0.7888727784156799,0.8066551089286804
0.7918673157691956,0.7932999134063721,0.7966505289077759
0.7947003841400146,0.7863551378250122,0.7951869964599609
0.7845534682273865,0.7916585803031921,0.7941673994064331
0.78778076171875,0.8022229671478271,0.8022909760475159
0.7864700555801392,0.7793885469436646,0.7931872010231018
0.7951706051826477,0.7963376045227051,0.7979581952095032
0.8078439235687256,0.7918406128883362,0.8021194338798523
0.8073037266731262,0.8118715286254883,0.8054876327514648
0.7826066613197327,0.8022130727767944,0.8078712224960327
0.814132034778595,0.8196818232536316,0.8119104504585266
0.8065474033355713,0.804238498210907,0.8041673898696899
0.8181167840957642,0.843018114566803,0.8341930508613586
0.8210783004760742,0.8053935766220093,0.8159142732620239
0.7918670773506165,0.8075306415557861,0.802792489528656
0.8125237822532654,0.8119447827339172,0.8057965040206909
0.7926428318023682,0.7945185899734497,0.7910781502723694
0.7975297570228577,0.7991175651550293,0.813621461391449
0.7890532612800598,0.8235695958137512,0.8163770437240601
0.7941540479660034,0.7964263558387756,0.7987023591995239
0.7841615080833435,0.7979114651679993,0.7994385361671448
0.8004862666130066,0.8033744692802429,0.7996900677680969
0.8000504970550537,0.795733630657196,0.8009361624717712
0.7877682447433472,0.7885116934776306,0.7995370030403137
0.7716543078422546,0.7833549976348877,0.7842594385147095
0.7767626643180847,0.8015148043632507,0.7907543182373047
0.7979775667190552,0.7932494282722473,0.7960512638092041
0.8037462830543518,0.8034071922302246,0.7950950860977173
0.8172624707221985,0.798303484916687,0.8032896518707275
0.7912359833717346,0.8022217154502869,0.7941950559616089
0.8026283383369446,0.7953892946243286,0.7888978123664856
0.8016639947891235,0.8227027058601379,0.7963401675224304
0.8001620769500732,0.8014588952064514,0.7991764545440674
0.7918793559074402,0.8062781691551208,0.8041585683822632
0.7880361676216125,0.7892094254493713,0.8044111132621765
0.8156411647796631,0.8006024360656738,0.8108676671981812
0.8007352948188782,0.7973044514656067,0.8100370168685913
0.8011022210121155,0.8007529377937317,0.8063247799873352
0.8053614497184753,0.8100433349609375,0.8111683130264282
0.8036160469055176,0.8021134734153748,0.8056541681289673
0.7987431287765503,0.8110750317573547,0.802546501159668
0.809565007686615,0.8204396367073059,0.8098306655883789
0.8163221478462219,0.8056844472885132,0.8027347326278687
0.7964926362037659,0.7940098643302917,0.7973626255989075
0.8082838654518127,0.8013857007026672,0.80890953540802
0.8028581738471985,0.7958801984786987,0.7941482663154602
0.7863282561302185,0.7965216040611267,0.7980121374130249
0.7860336899757385,0.7904903888702393,0.7964045405387878
0.797526478767395,0.7922751307487488,0.7953856587409973
0.7847127914428711,0.7794246077537537,0.7943540215492249
0.7939103245735168,0.813501238822937,0.8063134551048279
0.8009189367294312,0.7888927459716797,0.7985992431640625
0.7988654971122742,0.8034445643424988,0.8018141388893127
0.8011782169342041,0.8039294481277466,0.8081989884376526
0.8024624586105347,0.8106398582458496,0.8000178337097168
0.7822211980819702,0.7954525947570801,0.8012376427650452
0.7845563888549805,0.7990294694900513,0.8117189407348633
0.7864538431167603,0.792173445224762,0.799018383026123
0.7841281890869141,0.7956866025924683,0.7934963703155518
0.8038883209228516,0.7782109975814819,0.790707528591156
0.7786968350410461,0.777991533279419,0.7916538715362549
0.7934194803237915,0.7912545800209045,0.794600248336792
0.7956786155700684,0.7958135604858398,0.7985044717788696
0.7807321548461914,0.7984048128128052,0.802036464214325
0.8166541457176208,0.8177369236946106,0.8049750924110413
0.8030290007591248,0.7974186539649963,0.8060991764068604
0.7882081866264343,0.7922407388687134,0.7907364368438721
0.8005507588386536,0.8043249845504761,0.8168662190437317
0.7920570969581604,0.7849312424659729,0.8029794096946716
0.7979268431663513,0.7985681295394897,0.7951064705848694
0.7935559153556824,0.787244975566864,0.8056437969207764
0.7980614900588989,0.7952654361724854,0.8027031421661377
0.8048499226570129,0.8068024516105652,0.804224967956543
0.7845856547355652,0.7960180044174194,0.7954030632972717
0.7867816090583801,0.801127016544342,0.7926691174507141
0.7986391186714172,0.7845005989074707,0.8027253150939941
0.7930241227149963,0.8046659827232361,0.8045715689659119
0.7871251106262207,0.8075212836265564,0.7940206527709961
0.794518768787384,0.7857469320297241,0.7938374280929565
0.7932324409484863,0.7982111573219299,0.7880931496620178
0.8065427541732788,0.8066091537475586,0.799564003944397
0.7987049221992493,0.7968989610671997,0.7987895607948303
0.8204391002655029,0.8115047216415405,0.8074674606323242
0.8038195371627808,0.8000079989433289,0.7990315556526184
0.7958795428276062,0.7922317385673523,0.8020449280738831
0.7848826050758362,0.8216814398765564,0.8067556023597717
0.8337757587432861,0.8206361532211304,0.8262364864349365
0.7944826483726501,0.7966486215591431,0.798724889755249
0.7856119275093079,0.7943758368492126,0.8007010817527771
0.8118394017219543,0.8122106194496155,0.8130742311477661
0.7973194718360901,0.7985185980796814,0.8000200390815735
0.7899719476699829,0.7966922521591187,0.7975865006446838
0.7940918803215027,0.7878988981246948,0.8039058446884155
0.799910843372345,0.7998039722442627,0.8058745265007019
0.7872492074966431,0.8127855062484741,0.7975196838378906
0.8110170364379883,0.7916511297225952,0.7980473637580872
0.8221862316131592,0.8295732736587524,0.8212616443634033
0.8071523904800415,0.8159985542297363,0.8013079166412354
0.7997012734413147,0.7953397631645203,0.8019620776176453
0.8083862662315369,0.8028156161308289,0.807479739189148
0.7837746143341064,0.7815842032432556,0.790304958820343
0.8022006750106812,0.794482409954071,0.8018550276756287
0.7946262359619141,0.8019853234291077,0.8075312376022339
0.8013221025466919,0.7941402196884155,0.7940264940261841
0.7836700677871704,0.786754310131073,0.7955950498580933
0.7974132299423218,0.8048309087753296,0.803520917892456
0.827890157699585,0.8033052086830139,0.8238294124603271
0.7954038977622986,0.7907045483589172,0.7981951832771301
0.7871075868606567,0.7899340391159058,0.8004029989242554
0.7962385416030884,0.7989917397499084,0.8076184988021851
0.8115885853767395,0.8098775148391724,0.8151487112045288
0.8023244142532349,0.798548698425293,0.7941821217536926
0.7943540215492249,0.7843368053436279,0.7922162413597107
0.7897063493728638,0.8166565299034119,0.80345618724823
0.7946056127548218,0.8146316409111023,0.8043857216835022
0.8146323561668396,0.8131523132324219,0.8075839877128601
0.7963817715644836,0.7905213832855225,0.7981169819831848
0.779865562915802,0.7828254699707031,0.7823526859283447
0.8325169682502747,0.8200152516365051,0.8064968585968018
0.8271846771240234,0.8253991007804871,0.8019984364509583
0.7957436442375183,0.795981228351593,0.8032006621360779
0.8003935813903809,0.8023409843444824,0.7987939119338989
0.8076563477516174,0.7973166108131409,0.8113421201705933
0.7975508570671082,0.8041545152664185,0.8093010783195496
0.8076812624931335,0.8316845893859863,0.8101903200149536
0.793265700340271,0.7986875772476196,0.7978995442390442
0.8042845129966736,0.8015754222869873,0.8047577142715454
0.7975644469261169,0.7951775789260864,0.8010056614875793
0.8057796955108643,0.8023988604545593,0.7938867807388306
0.81476229429245,0.8144623041152954,0.8119909763336182
0.80164635181427,0.8099315166473389,0.8099945187568665
0.7922800183296204,0.7928670048713684,0.8039786219596863
0.7701833844184875,0.7959685921669006,0.8084715604782104
0.7857738733291626,0.787521481513977,0.797039806842804
0.7984665632247925,0.8054946064949036,0.8069141507148743
0.7962070107460022,0.7853531241416931,0.801089346408844
0.8013147115707397,0.7869929075241089,0.7977448105812073
0.7925464510917664,0.7965732216835022,0.8008500933647156
0.8039401173591614,0.8118228316307068,0.8027576804161072
0.7904330492019653,0.8050003051757812,0.7941595911979675
0.7931080460548401,0.8045272827148438,0.7980040907859802
0.7909372448921204,0.7931652665138245,0.7942484617233276
0.7947512269020081,0.8078845739364624,0.802392840385437
0.7883014678955078,0.7922818660736084,0.7948291897773743
0.7998615503311157,0.8025854825973511,0.7991847395896912
0.779228150844574,0.7968608736991882,0.7951677441596985
0.7971519231796265,0.8058043122291565,0.8053236603736877
0.7781619429588318,0.781419575214386,0.7836143970489502
0.7954731583595276,0.8001443147659302,0.8013086915016174
0.8030132055282593,0.8016566038131714,0.8088398575782776
0.7905465960502625,0.7944105863571167,0.7954456806182861
