fkgl,compression_ratio,coherence,coverage,fluency
2.9,0.21243523316062177,2.0,2.0,3.0
5.8,0.004660266567247646,2.0,2.0,3.0
12.1,0.00510088415325323,3.0,3.0,4.0
13.0,0.1327683615819209,2.0,2.0,3.0
9.2,0.08256880733944955,2.0,2.0,3.0
22.1,0.005973120955699353,3.0,3.0,4.0
8.9,0.005759783161104523,2.0,2.0,3.0
6.2,0.15217391304347827,3.0,3.0,4.0
13.9,0.0048329932338094725,3.0,3.0,4.0
14.0,0.01017042330951072,2.0,2.0,3.0
18.5,0.01413108839446783,2.0,2.0,3.0
9.6,0.0022124737745565517,2.0,2.0,3.0
8.9,0.05844155844155844,3.0,2.0,4.0
4.5,0.012606193477665114,2.0,2.0,3.0
4.6,0.2900763358778626,3.0,3.0,4.0
8.0,0.004894094993581515,2.0,2.0,3.0
18.5,0.02498107494322483,3.0,3.0,4.0
9.2,0.006292906178489702,3.0,3.0,4.0
10.5,0.02889576883384933,3.0,3.0,4.0
13.2,0.018086816720257234,3.0,2.0,4.0
5.8,0.01950078003120125,3.0,2.0,4.0
3.6,0.006889564336372847,1.0,1.0,2.0
5.0,0.009169764560099132,2.0,2.0,3.0
5.5,0.026905829596412557,2.0,1.0,3.0
4.6,0.11987381703470032,3.0,3.0,4.0
10.6,0.14506172839506173,4.0,4.0,5.0
16.4,0.18137254901960784,2.0,2.0,3.0
10.9,0.007789510126363164,2.0,2.0,3.0
7.0,0.061389337641357025,2.0,2.0,3.0
22.0,0.12786885245901639,2.0,2.0,3.0
6.3,0.0419921875,1.0,1.0,2.0
9.9,0.006200177147918512,3.0,3.0,4.0
5.2,0.13901345291479822,2.0,2.0,3.0
10.5,0.12312811980033278,3.0,2.0,4.0
13.8,0.133630289532294,4.0,3.0,4.0
10.8,0.17316017316017315,4.0,3.0,4.0
9.4,0.017202354006337708,2.0,2.0,3.0
8.9,0.008886255924170616,3.0,3.0,4.0
8.5,0.12008281573498965,3.0,3.0,4.0
9.6,0.04499540863177227,3.0,2.0,4.0
10.1,0.021759697256385997,2.0,2.0,4.0
9.5,0.017991004497751123,3.0,3.0,4.0
11.0,0.15129151291512916,4.0,3.0,4.0
6.0,0.01784121320249777,3.0,2.0,4.0
10.4,0.04523227383863081,2.0,2.0,3.0
5.7,0.017584097859327217,2.0,2.0,3.0
7.9,0.021725636250775917,2.0,2.0,3.0
7.6,0.020428015564202335,3.0,2.0,4.0
9.9,0.00418916402904487,2.0,2.0,3.0
5.1,0.060906515580736544,2.0,2.0,3.0
5.3,0.038329911019849415,3.0,2.0,4.0
11.5,0.009309060819197352,2.0,2.0,3.0
18.7,0.047104247104247106,4.0,3.0,4.0
7.9,0.015608465608465608,3.0,3.0,4.0
9.5,0.23214285714285715,3.0,2.0,4.0
7.8,0.0655940594059406,2.0,2.0,3.0
14.4,0.015105740181268883,3.0,3.0,4.0
10.4,0.05846153846153846,3.0,3.0,4.0
12.9,0.04433962264150943,3.0,2.0,4.0
7.6,0.0205799812909261,2.0,2.0,3.0
11.0,0.016233766233766232,2.0,2.0,3.0
4.8,0.03285870755750274,3.0,3.0,4.0
24.3,0.015430427720628045,3.0,2.0,4.0
9.1,0.027184466019417475,2.0,2.0,3.0
4.1,0.17297297297297298,4.0,3.0,4.0
10.7,0.24528301886792453,3.0,3.0,4.0
6.5,0.4453125,2.0,2.0,3.0
3.6,0.2222222222222222,3.0,3.0,4.0
11.8,0.06190476190476191,2.0,2.0,3.0
5.7,0.05458515283842795,1.0,1.0,2.0
9.5,0.07103064066852367,2.0,2.0,3.0
15.8,0.03537414965986395,2.0,2.0,3.0
12.6,0.014528850145288501,3.0,3.0,4.0
12.6,0.05192878338278932,3.0,2.0,4.0
14.0,0.09800918836140889,4.0,3.0,4.0
8.0,0.140625,4.0,3.0,4.0
9.4,0.1950207468879668,3.0,3.0,4.0
6.9,0.12219451371571072,4.0,3.0,4.0
11.9,0.07265774378585087,3.0,2.0,4.0
8.9,0.10086455331412104,2.0,2.0,3.0
6.0,0.004679457182966776,2.0,2.0,3.0
9.5,0.05172413793103448,2.0,2.0,3.0
11.1,0.04180327868852459,3.0,3.0,4.0
12.3,0.00242306760358614,4.0,3.0,4.0
12.1,0.015282131661442006,2.0,1.0,3.0
11.3,0.003311793214862682,2.0,2.0,3.0
3.7,0.1529051987767584,3.0,3.0,4.0
5.8,0.002230439631390503,2.0,2.0,3.0
12.2,0.007679340700505713,3.0,2.0,4.0
7.1,0.0062280421590546154,3.0,3.0,4.0
7.9,0.028112449799196786,2.0,2.0,3.0
8.0,0.007138777841233581,2.0,2.0,3.0
4.2,0.08564814814814815,2.0,2.0,3.0
7.3,0.010175578611332801,2.0,2.0,3.0
11.1,0.013495977160654036,2.0,2.0,3.0
7.5,0.003974425436322792,3.0,3.0,4.0
14.2,0.02529437418229394,2.0,2.0,3.0
8.9,0.020236920039486673,2.0,2.0,3.0
12.9,0.014112241549064654,3.0,3.0,4.0
6.1,0.13141025641025642,5.0,4.0,5.0
11.0,0.07525510204081633,3.0,3.0,4.0
7.6,0.015228426395939087,2.0,2.0,3.0
12.5,0.029615626969124134,3.0,3.0,4.0
5.7,0.015982721382289417,2.0,2.0,3.0
17.7,0.006108515989938915,2.0,2.0,3.0
12.0,0.026400515132002575,2.0,2.0,3.0
13.2,0.022299306243805748,2.0,2.0,3.0
4.5,0.004638031861262351,2.0,2.0,3.0
11.2,0.013800424628450107,3.0,2.0,4.0
6.8,0.08470588235294117,2.0,2.0,3.0
9.9,0.029952348536419333,4.0,3.0,4.0
11.2,0.020158827122785584,2.0,2.0,3.0
9.1,0.011647254575707155,3.0,2.0,4.0
8.4,0.0036130974783590516,4.0,3.0,4.0
13.9,0.04860186418109188,2.0,2.0,3.0
6.7,0.2264957264957265,3.0,3.0,4.0
5.3,0.00594744121715076,2.0,1.0,3.0
15.4,0.06581740976645435,3.0,3.0,4.0
15.2,0.14453125,4.0,3.0,4.0
6.8,0.1836734693877551,4.0,4.0,5.0
5.9,0.008121128699242945,2.0,2.0,3.0
5.4,0.010884997633696167,2.0,2.0,3.0
3.7,0.20080321285140562,2.0,2.0,3.0
18.3,0.058823529411764705,4.0,4.0,5.0
10.0,0.02401847575057737,2.0,2.0,3.0
8.5,0.12992125984251968,4.0,3.0,4.0
6.8,0.01804511278195489,2.0,2.0,3.0
10.3,0.06545454545454546,3.0,2.0,4.0
13.2,0.005115778136779752,3.0,3.0,4.0
6.3,0.12601626016260162,2.0,2.0,3.0
8.2,0.0392156862745098,1.0,1.0,2.0
5.5,0.07166666666666667,2.0,2.0,3.0
3.9,0.17419354838709677,3.0,2.0,4.0
9.7,0.044850498338870434,3.0,3.0,4.0
10.7,0.1902439024390244,3.0,2.0,4.0
10.8,0.014648729446935725,3.0,3.0,4.0
14.6,0.056790123456790124,3.0,3.0,4.0
7.6,0.1941747572815534,3.0,2.0,4.0
14.6,0.16736401673640167,5.0,4.0,5.0
6.9,0.031302876480541454,2.0,1.0,3.0
14.2,0.00992108229988726,4.0,3.0,4.0
10.8,0.02043369474562135,3.0,3.0,4.0
11.2,0.013843648208469055,2.0,2.0,3.0
11.5,0.02867764206054169,4.0,3.0,4.0
7.6,0.22,2.0,2.0,3.0
11.4,0.05901911886949293,2.0,2.0,3.0
21.3,0.16972477064220184,3.0,2.0,4.0
9.0,0.048576214405360134,2.0,2.0,3.0
24.4,0.0040328001075413365,2.0,2.0,3.0
11.9,0.20253164556962025,4.0,3.0,4.0
8.4,0.174496644295302,2.0,2.0,3.0
9.7,0.29545454545454547,3.0,3.0,4.0
5.2,0.03645401822700911,3.0,2.0,4.0
10.6,0.004547086274979059,3.0,3.0,4.0
8.0,0.10495626822157435,4.0,3.0,4.0
7.7,0.00695195427158968,3.0,2.0,4.0
6.1,0.010055205047318612,2.0,2.0,3.0
9.8,0.007979758660957572,1.0,1.0,2.0
11.6,0.010034904013961605,4.0,3.0,4.0
15.0,0.04203152364273205,3.0,3.0,4.0
7.7,0.008057018903005888,2.0,2.0,3.0
12.8,0.004229885057471265,3.0,3.0,4.0
14.2,0.03897254207263064,3.0,2.0,4.0
7.7,0.02441794434980125,2.0,2.0,3.0
10.6,0.10546139359698682,4.0,3.0,4.0
7.5,0.035650623885918005,1.0,1.0,2.0
10.6,0.031799729364005415,4.0,3.0,4.0
10.4,0.18048780487804877,4.0,3.0,4.0
14.8,0.02081218274111675,3.0,2.0,4.0
7.3,0.0314900153609831,2.0,2.0,3.0
9.5,0.0014049877063575693,3.0,4.0,4.0
9.5,0.14906832298136646,3.0,2.0,4.0
9.4,0.10491071428571429,3.0,3.0,4.0
7.2,0.14112903225806453,2.0,2.0,3.0
12.1,0.12580645161290321,3.0,2.0,4.0
9.9,0.06441717791411043,2.0,2.0,3.0
14.6,0.01836605446485117,4.0,3.0,4.0
8.0,0.12162162162162163,4.0,3.0,4.0
6.2,0.01520086862106406,2.0,2.0,3.0
3.7,0.1592920353982301,2.0,2.0,3.0
7.7,0.020190023752969122,2.0,2.0,3.0
11.4,0.002675747993189005,3.0,2.0,4.0
11.0,0.06297229219143577,3.0,3.0,4.0
8.7,0.2085889570552147,3.0,2.0,4.0
