fkgl,compression_ratio,coherence,coverage,fluency
7.7,0.0027881040892193307,2.0,2.0,3.0
5.6,0.016745384285100903,2.0,2.0,3.0
14.2,0.022003034901365705,2.0,2.0,3.0
15.0,0.024849397590361446,3.0,3.0,4.0
10.1,0.10408921933085502,3.0,2.0,4.0
11.9,0.033178500331785,3.0,2.0,4.0
8.7,0.021913415285943347,2.0,2.0,3.0
13.6,0.13548387096774195,3.0,3.0,4.0
15.8,0.054272517321016164,2.0,2.0,3.0
13.0,0.009110787172011662,3.0,3.0,4.0
14.0,0.010409437890353921,3.0,2.0,4.0
20.1,0.008808885484488702,3.0,3.0,4.0
9.5,0.08098159509202454,3.0,3.0,4.0
7.2,0.05364995602462621,2.0,2.0,3.0
12.1,0.04413347685683531,3.0,3.0,4.0
9.0,0.12556053811659193,2.0,2.0,3.0
15.5,0.004407252440725244,3.0,3.0,4.0
11.1,0.0076866764275256225,3.0,3.0,4.0
12.2,0.011158798283261802,3.0,3.0,4.0
9.0,0.03510971786833856,3.0,3.0,4.0
7.6,0.2807017543859649,4.0,3.0,4.0
6.7,0.0152,2.0,2.0,3.0
8.5,0.05443234836702955,3.0,2.0,4.0
9.4,0.009034443817052512,3.0,2.0,3.0
8.9,0.05016722408026756,3.0,2.0,4.0
10.3,0.011758417958311064,3.0,3.0,4.0
13.8,0.013151714419915453,4.0,3.0,4.0
4.0,0.018574514038876888,2.0,2.0,3.0
11.9,0.14330218068535824,4.0,3.0,4.0
8.5,0.09327548806941431,3.0,2.0,4.0
15.8,0.0008971100241365316,3.0,3.0,4.0
11.5,0.006563795485951175,3.0,3.0,4.0
13.8,0.2430939226519337,4.0,3.0,4.0
10.4,0.19066147859922178,3.0,3.0,4.0
2.2,0.10707070707070707,3.0,3.0,4.0
8.0,0.06620209059233449,2.0,2.0,3.0
8.9,0.07789473684210527,2.0,2.0,3.0
4.0,0.11616161616161616,3.0,3.0,4.0
2.4,0.09826589595375723,2.0,2.0,3.0
7.5,0.0015787348092668062,2.0,2.0,3.0
14.2,0.007997793712079426,3.0,2.0,4.0
3.7,0.0024354603019970775,3.0,2.0,4.0
0.7,0.025477707006369428,1.0,1.0,1.0
13.6,0.02338674750974448,3.0,2.0,4.0
8.3,0.1447811447811448,3.0,3.0,4.0
12.8,0.02297029702970297,2.0,2.0,3.0
8.1,0.2185792349726776,3.0,3.0,4.0
9.3,0.007315700619020821,2.0,2.0,3.0
5.3,0.15625,3.0,3.0,4.0
15.4,0.1724137931034483,3.0,3.0,4.0
11.4,0.007414571244358479,3.0,3.0,4.0
9.2,0.006090517694003991,4.0,3.0,4.0
14.2,0.007757951900698216,3.0,2.0,4.0
7.1,0.1555891238670695,1.0,1.0,1.0
11.9,0.00446341936735882,3.0,3.0,4.0
8.3,0.12394957983193278,3.0,3.0,4.0
5.2,0.36065573770491804,2.0,2.0,3.0
7.7,0.18775510204081633,3.0,3.0,4.0
5.7,0.02288488210818308,2.0,2.0,3.0
10.3,0.046462513199577615,2.0,2.0,3.0
10.1,0.03537284894837476,4.0,3.0,4.0
6.9,0.011739594450373533,2.0,2.0,3.0
16.4,0.010700992555831266,3.0,3.0,4.0
12.7,0.00931940129906806,3.0,2.0,4.0
18.3,0.009947549285585097,4.0,3.0,4.0
9.3,0.0021910604732690623,2.0,2.0,3.0
12.9,0.0009328358208955224,2.0,2.0,3.0
15.4,0.01386687797147385,3.0,3.0,4.0
9.1,0.04081632653061224,2.0,2.0,3.0
13.6,0.3065326633165829,3.0,3.0,4.0
10.9,0.042753623188405795,3.0,3.0,4.0
24.7,0.07478890229191798,3.0,2.0,4.0
12.3,0.18620689655172415,4.0,3.0,4.0
17.0,0.12224448897795591,3.0,3.0,4.0
8.3,0.11363636363636363,2.0,2.0,3.0
8.6,0.15428571428571428,2.0,2.0,3.0
15.2,0.010997491800115763,3.0,2.0,4.0
12.9,0.09090909090909091,3.0,3.0,4.0
11.6,0.0022293116039512626,3.0,3.0,4.0
7.7,0.08748114630467571,4.0,3.0,4.0
9.9,0.12535612535612536,4.0,3.0,4.0
12.5,0.13909774436090225,3.0,2.0,4.0
8.2,0.012291052114060964,2.0,2.0,3.0
13.0,0.08169934640522876,3.0,3.0,4.0
7.6,0.049586776859504134,3.0,2.0,4.0
12.7,0.08727272727272728,3.0,2.0,4.0
7.2,0.018574993069032437,3.0,3.0,4.0
12.8,0.013613565798901361,3.0,3.0,4.0
4.4,0.22388059701492538,2.0,2.0,3.0
15.6,0.376,3.0,3.0,4.0
8.0,0.04985192497532083,3.0,3.0,4.0
11.3,0.2578947368421053,4.0,3.0,4.0
9.5,0.012055109070034443,2.0,2.0,3.0
12.8,0.1452991452991453,3.0,3.0,4.0
18.5,0.019077196095829637,3.0,3.0,4.0
9.7,0.03893951946975974,2.0,2.0,3.0
4.2,0.1695906432748538,2.0,2.0,3.0
6.9,0.168141592920354,3.0,2.0,4.0
11.6,0.1303370786516854,4.0,4.0,5.0
13.6,0.04488517745302714,3.0,2.0,4.0
20.1,0.056555269922879174,3.0,2.0,4.0
5.2,0.049926578560939794,2.0,2.0,3.0
8.2,0.07057416267942583,3.0,3.0,4.0
7.9,0.14207650273224043,2.0,2.0,3.0
22.8,0.055345911949685536,4.0,3.0,4.0
16.8,0.03866745984533016,3.0,2.0,4.0
3.9,0.06762295081967214,1.0,1.0,2.0
16.0,0.056504599211563734,3.0,2.0,4.0
5.3,0.04133180252583238,2.0,2.0,3.0
23.2,0.0400390625,4.0,3.0,4.0
12.7,0.02186539118551418,3.0,3.0,4.0
6.1,0.0905982905982906,3.0,2.0,4.0
7.7,0.020227111426543647,3.0,3.0,4.0
4.2,0.29775280898876405,4.0,3.0,4.0
9.4,0.004666791114429718,3.0,3.0,4.0
11.9,0.006812762575224254,3.0,3.0,4.0
16.0,0.12684365781710916,3.0,3.0,4.0
8.9,0.10688836104513064,4.0,3.0,4.0
16.2,0.007106345842164318,2.0,2.0,3.0
5.9,0.009001358695652174,2.0,2.0,3.0
8.4,0.16091954022988506,3.0,2.0,4.0
16.0,0.0039802065404475045,3.0,2.0,4.0
10.3,0.010488545404361027,3.0,2.0,4.0
15.0,0.02265176683781335,3.0,3.0,4.0
14.6,0.001564885496183206,2.0,2.0,3.0
7.2,0.04105960264900662,2.0,2.0,3.0
6.0,0.011557512383048982,3.0,2.0,4.0
4.4,0.4224137931034483,2.0,2.0,3.0
11.1,0.0033737649610410475,3.0,3.0,4.0
17.5,0.02398172820708032,3.0,3.0,4.0
9.8,0.0071060171919770775,3.0,3.0,4.0
9.7,0.02236089443577743,3.0,2.0,4.0
12.7,0.015365952284674484,3.0,2.0,4.0
8.5,0.021969399764613574,3.0,2.0,4.0
10.5,0.009146341463414634,2.0,2.0,3.0
12.1,0.01318407960199005,3.0,3.0,4.0
11.7,0.05031091011871114,2.0,2.0,3.0
5.3,0.11920529801324503,5.0,4.0,5.0
11.1,0.11650485436893204,3.0,3.0,4.0
14.6,0.2804232804232804,3.0,2.0,4.0
11.9,0.010413051023950017,3.0,3.0,4.0
4.4,0.076158940397351,3.0,2.0,4.0
16.4,0.19310344827586207,3.0,2.0,4.0
8.1,0.048562933597621406,3.0,2.0,4.0
7.7,0.006065986092617251,2.0,2.0,3.0
2.7,0.15384615384615385,3.0,3.0,4.0
12.7,0.10921501706484642,2.0,2.0,3.0
18.1,0.10368663594470046,3.0,2.0,4.0
10.8,0.19444444444444445,4.0,3.0,4.0
11.3,0.016864175022789425,3.0,2.0,4.0
10.1,0.0071301247771836,3.0,2.0,4.0
8.2,0.1047008547008547,3.0,2.0,4.0
6.5,0.04189944134078212,2.0,2.0,3.0
10.6,0.01953311100524059,2.0,2.0,3.0
