fkgl,compression_ratio,coherence,coverage,fluency
16.5,0.005756542531993092,4.0,4.0,5.0
14.8,0.1305732484076433,5.0,5.0,5.0
15.0,0.0519705500216544,5.0,4.0,5.0
12.1,0.26262626262626265,5.0,5.0,5.0
15.6,0.053465346534653464,4.0,4.0,5.0
13.4,0.5409836065573771,4.0,4.0,5.0
14.4,0.014631401238041642,4.0,4.0,5.0
10.7,0.25,5.0,5.0,5.0
15.4,0.421455938697318,5.0,5.0,5.0
11.5,0.01950354609929078,4.0,4.0,5.0
15.8,0.01260107109104274,4.0,4.0,5.0
15.1,0.02482544608223429,5.0,5.0,5.0
12.7,0.19184290030211482,5.0,4.0,5.0
18.3,0.006856847144058477,4.0,4.0,5.0
10.3,0.2647058823529412,4.0,4.0,5.0
12.6,0.4344262295081967,5.0,5.0,5.0
12.3,0.24489795918367346,5.0,4.0,5.0
12.9,0.04507628294036061,5.0,4.0,5.0
13.8,0.11087645195353749,5.0,4.0,5.0
14.9,0.11376673040152964,5.0,4.0,5.0
17.2,0.018600396401890533,5.0,5.0,5.0
19.2,0.019696029776674936,5.0,4.0,5.0
15.1,0.017932787348206723,4.0,4.0,5.0
16.6,0.022608066558147948,5.0,4.0,5.0
15.7,0.006463628396143733,4.0,4.0,5.0
18.6,0.002632669983416252,4.0,4.0,5.0
15.1,0.041996830427892234,5.0,5.0,5.0
16.2,0.08571428571428572,5.0,4.0,5.0
12.0,0.48743718592964824,5.0,5.0,5.0
16.3,0.04601449275362319,5.0,4.0,5.0
14.7,0.1399276236429433,5.0,5.0,5.0
11.8,0.5172413793103449,5.0,5.0,5.0
16.6,0.20040080160320642,5.0,4.0,5.0
14.1,0.1846590909090909,5.0,4.0,5.0
13.5,0.24,5.0,4.0,5.0
15.2,0.024889060389735675,4.0,4.0,5.0
10.3,0.25252525252525254,4.0,4.0,5.0
16.8,0.004497059614867203,4.0,4.0,5.0
13.6,0.15384615384615385,4.0,4.0,4.0
13.8,0.23646723646723647,5.0,5.0,5.0
13.2,0.36466165413533835,5.0,5.0,5.0
16.5,0.03220255653883972,4.0,4.0,5.0
17.1,0.1895424836601307,5.0,5.0,5.0
14.8,0.10165289256198347,5.0,5.0,5.0
11.8,0.20545454545454545,5.0,5.0,5.0
14.8,0.032436928195176046,4.0,4.0,5.0
14.2,0.027227131597802722,5.0,4.0,5.0
8.4,0.3582089552238806,5.0,4.0,5.0
15.0,0.576,5.0,5.0,5.0
17.1,0.06515301085883514,5.0,4.0,5.0
13.4,0.41578947368421054,5.0,5.0,5.0
13.8,0.03071182548794489,5.0,4.0,5.0
13.8,0.2962962962962963,5.0,4.0,5.0
16.7,0.055900621118012424,5.0,5.0,5.0
15.3,0.10770505385252693,5.0,4.0,5.0
8.9,0.20175438596491227,5.0,4.0,5.0
15.1,0.2831858407079646,5.0,4.0,5.0
11.7,0.19325842696629214,5.0,5.0,5.0
18.3,0.12212943632567849,5.0,5.0,5.0
13.1,0.14138817480719795,5.0,5.0,5.0
16.1,0.17474302496328928,5.0,5.0,5.0
15.1,0.12679425837320574,5.0,4.0,5.0
12.7,0.453551912568306,5.0,5.0,5.0
18.3,0.1660377358490566,5.0,4.0,5.0
12.7,0.06484235574063058,5.0,5.0,5.0
15.6,0.22950819672131148,4.0,4.0,5.0
13.7,0.15243101182654403,5.0,4.0,5.0
12.5,0.1423650975889782,5.0,4.0,5.0
16.6,0.12890625,5.0,5.0,5.0
14.9,0.042022548684660065,5.0,4.0,5.0
15.4,0.17094017094017094,5.0,5.0,5.0
15.9,0.0411639460610362,4.0,4.0,5.0
9.8,0.37640449438202245,5.0,4.0,5.0
14.0,0.011946985252940079,5.0,5.0,5.0
20.4,0.014420347450891336,4.0,4.0,5.0
17.0,0.2359882005899705,5.0,4.0,5.0
12.1,0.2327790973871734,5.0,5.0,5.0
16.2,0.015708764493205334,4.0,4.0,5.0
13.7,0.020889945652173912,4.0,4.0,5.0
13.0,0.36015325670498083,5.0,5.0,5.0
16.4,0.013231497418244406,4.0,4.0,5.0
18.2,0.03808998067899531,5.0,4.0,5.0
16.3,0.03835699184536394,4.0,4.0,5.0
17.5,0.004885496183206107,5.0,4.0,5.0
16.7,0.1337748344370861,5.0,5.0,5.0
13.5,0.03329664281783159,4.0,4.0,5.0
9.5,0.5517241379310345,4.0,4.0,5.0
16.3,0.009799983934452566,4.0,4.0,5.0
18.5,0.04529881994670727,5.0,5.0,5.0
14.9,0.014326647564469915,4.0,4.0,5.0
18.7,0.07124284971398856,4.0,4.0,5.0
17.0,0.05297209866558836,5.0,5.0,5.0
14.7,0.04550804236955669,5.0,4.0,5.0
13.4,0.024186991869918698,4.0,4.0,5.0
14.3,0.03134328358208955,4.0,4.0,5.0
15.2,0.06274731486715658,4.0,4.0,5.0
11.8,0.3708609271523179,5.0,5.0,5.0
15.4,0.4045307443365696,5.0,5.0,5.0
20.0,0.43915343915343913,5.0,5.0,5.0
17.5,0.02117320374869837,4.0,4.0,5.0
13.3,0.19536423841059603,5.0,4.0,5.0
13.1,0.30344827586206896,5.0,4.0,5.0
13.7,0.12289395441030723,5.0,5.0,5.0
17.1,0.018050007397544015,4.0,4.0,5.0
10.1,0.34615384615384615,5.0,5.0,5.0
14.0,0.21843003412969283,5.0,5.0,5.0
12.0,0.18433179723502305,5.0,5.0,5.0
11.1,0.39351851851851855,5.0,4.0,5.0
15.9,0.055150410209662715,5.0,4.0,5.0
17.9,0.02653990889285007,5.0,4.0,5.0
10.6,0.2799145299145299,5.0,5.0,5.0
15.4,0.10242085661080075,5.0,5.0,5.0
16.1,0.05907575035731301,5.0,4.0,5.0
14.6,0.044854881266490766,5.0,4.0,5.0
14.7,0.39453125,5.0,5.0,5.0
15.2,0.05478221823080377,5.0,5.0,5.0
17.8,0.1643835616438356,5.0,4.0,5.0
17.8,0.04267589388696655,5.0,5.0,5.0
16.7,0.07894736842105263,5.0,4.0,5.0
15.3,0.06369426751592357,5.0,5.0,5.0
14.8,0.01146639321338678,4.0,4.0,5.0
12.0,0.1678726483357453,5.0,4.0,5.0
13.1,0.0912863070539419,4.0,4.0,5.0
15.4,0.027391575015563396,4.0,4.0,5.0
15.7,0.10703125,5.0,4.0,5.0
16.2,0.03346613545816733,5.0,5.0,5.0
10.2,0.5816993464052288,5.0,5.0,5.0
16.5,0.14123581336696092,5.0,5.0,5.0
16.2,0.04251012145748988,5.0,4.0,5.0
13.5,0.1889763779527559,5.0,4.0,5.0
17.3,0.11866028708133972,5.0,4.0,5.0
13.9,0.05982100800753651,5.0,4.0,5.0
16.5,0.04241435562805873,5.0,5.0,5.0
16.2,0.133630289532294,5.0,5.0,5.0
15.2,0.03506387605327534,4.0,4.0,5.0
16.9,0.08431372549019608,4.0,4.0,5.0
10.1,0.5117647058823529,5.0,5.0,5.0
15.8,0.4166666666666667,5.0,5.0,5.0
12.4,0.5398230088495575,5.0,5.0,5.0
5.3,0.3115942028985507,5.0,5.0,5.0
13.7,0.11980676328502415,4.0,4.0,5.0
10.9,0.2595936794582393,5.0,5.0,5.0
15.6,0.1593172119487909,5.0,5.0,5.0
13.7,0.0852233676975945,5.0,5.0,5.0
15.8,0.04803675856307435,5.0,4.0,5.0
14.1,0.19726858877086495,5.0,4.0,5.0
16.1,0.21003134796238246,5.0,4.0,5.0
16.0,0.3900414937759336,5.0,5.0,5.0
11.1,0.37610619469026546,5.0,5.0,5.0
12.7,0.27979274611398963,5.0,5.0,5.0
15.7,0.19291338582677164,5.0,5.0,5.0
14.6,0.30120481927710846,5.0,5.0,5.0
15.4,0.010684161199625118,5.0,5.0,5.0
12.9,0.14129244249726178,5.0,5.0,5.0
15.7,0.0979253112033195,5.0,5.0,5.0
15.3,0.007518341114412175,4.0,4.0,5.0
14.5,0.05400078833267639,5.0,4.0,5.0
19.3,0.010513546300040437,5.0,4.0,5.0
9.6,0.3141025641025641,5.0,5.0,5.0
15.0,0.007343437903889085,4.0,4.0,5.0
16.4,0.017468069120961684,4.0,4.0,5.0
17.8,0.020169681447094606,5.0,5.0,5.0
16.2,0.07804878048780488,5.0,5.0,5.0
14.7,0.017456002289311774,4.0,4.0,5.0
13.8,0.2517985611510791,5.0,5.0,5.0
16.7,0.025415249149489692,4.0,4.0,5.0
16.7,0.03491401771756123,4.0,4.0,5.0
15.8,0.0069180214458664825,4.0,4.0,5.0
15.3,0.05706760316066725,5.0,5.0,5.0
14.7,0.06016907011437096,5.0,5.0,5.0
15.5,0.04386543535620053,5.0,5.0,5.0
12.9,0.18855218855218855,5.0,5.0,5.0
12.7,0.15604681404421328,4.0,4.0,5.0
16.0,0.04301859278162596,5.0,5.0,5.0
17.3,0.08333333333333333,5.0,4.0,5.0
15.8,0.05652173913043478,4.0,4.0,5.0
14.8,0.022158169699153307,4.0,4.0,4.0
14.3,0.07477243172951886,5.0,5.0,5.0
13.5,0.050424363454817774,5.0,5.0,5.0
13.7,0.012420478642835504,5.0,4.0,5.0
15.2,0.03437250199840128,4.0,4.0,5.0
12.1,0.24146341463414633,5.0,5.0,5.0
13.3,0.0687757909215956,5.0,5.0,5.0
15.5,0.08199753390875462,4.0,4.0,5.0
16.9,0.03592314118629908,5.0,5.0,5.0
13.2,0.010248681235870385,4.0,4.0,5.0
11.3,0.07800941492938802,5.0,4.0,5.0
11.4,0.3242009132420091,5.0,5.0,5.0
16.7,0.017463617463617465,4.0,4.0,5.0
15.3,0.11974110032362459,5.0,5.0,5.0
13.8,0.36929460580912865,5.0,5.0,5.0
12.4,0.4043478260869565,5.0,5.0,5.0
13.5,0.016551724137931035,4.0,4.0,5.0
15.9,0.02873426739491807,5.0,4.0,5.0
9.3,0.3162393162393162,5.0,5.0,5.0
17.0,0.12979683972911965,5.0,5.0,5.0
15.1,0.05627906976744186,4.0,4.0,5.0
13.4,0.41422594142259417,5.0,5.0,5.0
13.9,0.06363636363636363,4.0,4.0,5.0
13.9,0.19813084112149532,5.0,4.0,5.0
17.6,0.007411899467690856,4.0,4.0,5.0
10.7,0.27705627705627706,5.0,5.0,5.0
13.6,0.1289308176100629,5.0,5.0,5.0
15.1,0.2188034188034188,5.0,4.0,5.0
10.1,0.20714285714285716,5.0,4.0,5.0
17.3,0.10008410428931876,5.0,4.0,5.0
10.6,0.3368421052631579,5.0,5.0,5.0
16.1,0.03753753753753754,5.0,5.0,5.0
13.7,0.1459119496855346,5.0,5.0,5.0
10.1,0.35602094240837695,5.0,5.0,5.0
15.5,0.29910714285714285,5.0,4.0,5.0
13.5,0.10282776349614396,5.0,4.0,5.0
15.0,0.027149321266968326,4.0,4.0,5.0
17.1,0.055392362568191356,5.0,4.0,5.0
17.5,0.04383449405981155,5.0,5.0,5.0
15.5,0.06745182012847965,5.0,5.0,5.0
12.3,0.372972972972973,5.0,5.0,5.0
11.6,0.1026936026936027,5.0,4.0,5.0
13.4,0.3891625615763547,5.0,5.0,5.0
13.6,0.10347752332485156,5.0,5.0,5.0
17.9,0.01804956896551724,5.0,4.0,5.0
10.7,0.44755244755244755,5.0,5.0,5.0
13.3,0.20848056537102475,5.0,5.0,5.0
10.6,0.47863247863247865,5.0,5.0,5.0
15.2,0.10318791946308725,5.0,5.0,5.0
17.7,0.013186286262287222,4.0,4.0,5.0
14.0,0.2621951219512195,5.0,5.0,5.0
11.2,0.01889129761536079,4.0,4.0,5.0
13.8,0.024915958077911804,4.0,4.0,5.0
13.9,0.024790162014444662,4.0,4.0,5.0
15.1,0.02867148172466623,5.0,4.0,5.0
15.2,0.10825199645075421,5.0,5.0,5.0
16.1,0.019257648703214784,4.0,4.0,5.0
18.7,0.011233885819521179,4.0,4.0,5.0
18.0,0.10143626570915619,5.0,5.0,5.0
12.6,0.0715922107674685,4.0,4.0,5.0
13.7,0.23837209302325582,5.0,4.0,5.0
17.4,0.0975609756097561,5.0,5.0,5.0
13.9,0.0861244019138756,5.0,5.0,5.0
11.1,0.35789473684210527,5.0,5.0,5.0
13.1,0.06547314578005115,5.0,5.0,5.0
13.8,0.09712509712509712,5.0,4.0,5.0
17.0,0.003673886652610057,4.0,4.0,5.0
14.0,0.2996742671009772,5.0,4.0,5.0
11.6,0.21247113163972287,5.0,5.0,5.0
12.9,0.31759656652360513,5.0,4.0,5.0
16.9,0.26101694915254237,5.0,5.0,5.0
14.9,0.14913657770800628,5.0,4.0,5.0
15.3,0.041679923639834554,4.0,4.0,5.0
11.0,0.35587188612099646,5.0,4.0,5.0
16.3,0.046579330422125184,5.0,5.0,5.0
13.8,0.3933649289099526,5.0,5.0,5.0
14.7,0.07249850209706411,5.0,4.0,5.0
15.3,0.006817213463996591,4.0,4.0,5.0
15.1,0.13607188703465983,5.0,4.0,5.0
8.9,0.46621621621621623,5.0,5.0,5.0
13.7,0.07601977750309023,5.0,5.0,5.0
15.7,0.2072892938496583,5.0,4.0,5.0
17.5,0.040253565768621234,4.0,4.0,5.0
12.8,0.0860128617363344,5.0,4.0,5.0
16.1,0.13290460878885316,5.0,5.0,5.0
14.7,0.038029925187032416,4.0,4.0,5.0
13.6,0.011011551333261363,5.0,4.0,5.0
15.8,0.0723649711588883,5.0,4.0,5.0
15.0,0.03757138563270213,5.0,4.0,5.0
12.6,0.05165289256198347,4.0,4.0,5.0
13.9,0.06748140276301806,5.0,4.0,5.0
17.5,0.04475421863536317,5.0,4.0,5.0
13.6,0.07761385503527903,5.0,4.0,5.0
10.5,0.2271604938271605,5.0,5.0,5.0
15.9,0.13892078071182548,5.0,5.0,5.0
12.3,0.14723032069970846,5.0,5.0,5.0
17.6,0.041951219512195125,4.0,4.0,5.0
14.9,0.16775244299674266,5.0,4.0,5.0
17.8,0.035868005738880916,4.0,4.0,5.0
17.8,0.42424242424242425,5.0,4.0,5.0
16.3,0.08749096167751265,4.0,4.0,5.0
14.0,0.16176470588235295,5.0,5.0,5.0
16.9,0.07885085574572127,5.0,5.0,5.0
18.0,0.04127883447996762,5.0,5.0,5.0
17.0,0.051332288401253916,5.0,4.0,5.0
14.2,0.09437086092715231,5.0,5.0,5.0
13.5,0.2777777777777778,5.0,4.0,5.0
14.0,0.16886543535620052,5.0,4.0,5.0
12.0,0.06804733727810651,5.0,4.0,5.0
13.6,0.21935483870967742,5.0,5.0,5.0
13.0,0.125,5.0,5.0,5.0
15.3,0.12229539040451552,5.0,5.0,5.0
15.5,0.12039532794249776,4.0,4.0,5.0
17.1,0.026149684400360685,4.0,4.0,5.0
13.4,0.12370062370062371,5.0,4.0,5.0
14.6,0.013233985765124556,5.0,4.0,5.0
15.7,0.005075881870385562,4.0,4.0,5.0
13.9,0.3444976076555024,5.0,5.0,5.0
14.0,0.10689990281827016,5.0,5.0,5.0
16.1,0.04458827759798634,5.0,4.0,5.0
13.8,0.5159235668789809,5.0,5.0,5.0
12.2,0.366120218579235,5.0,4.0,5.0
17.4,0.022295927768564584,5.0,5.0,5.0
14.5,0.035196687370600416,5.0,4.0,5.0
13.7,0.4731182795698925,5.0,5.0,5.0
16.0,0.1737649063032368,5.0,5.0,5.0
14.8,0.19055374592833876,5.0,5.0,5.0
14.0,0.11554621848739496,5.0,4.0,5.0
13.9,0.25502008032128515,5.0,5.0,5.0
15.0,0.00844366387462848,4.0,4.0,5.0
13.9,0.17408123791102514,5.0,5.0,5.0
11.8,0.4838709677419355,5.0,5.0,5.0
15.5,0.06079664570230608,5.0,5.0,5.0
11.6,0.36318407960199006,5.0,4.0,5.0
13.7,0.04714828897338403,4.0,4.0,5.0
12.4,0.19679633867276888,5.0,5.0,5.0
15.0,0.04712041884816754,4.0,4.0,5.0
18.5,0.019275028768699656,4.0,4.0,5.0
13.0,0.0671912832929782,4.0,4.0,5.0
13.1,0.30494505494505497,5.0,5.0,5.0
16.1,0.4018264840182648,5.0,4.0,5.0
7.3,0.3,5.0,5.0,5.0
15.1,0.030821093185648928,5.0,5.0,5.0
13.5,0.046377922575699504,5.0,4.0,5.0
15.5,0.007599096323680428,4.0,4.0,4.0
14.3,0.38362068965517243,5.0,5.0,5.0
17.3,0.02530211480362538,5.0,4.0,5.0
12.3,0.21201413427561838,5.0,4.0,5.0
15.0,0.19811320754716982,5.0,4.0,5.0
10.4,0.3719512195121951,5.0,5.0,5.0
18.5,0.005709820891934126,5.0,4.0,5.0
13.3,0.1826625386996904,5.0,5.0,5.0
11.8,0.19064124783362218,5.0,5.0,5.0
13.9,0.16257668711656442,5.0,5.0,5.0
14.2,0.26855123674911663,5.0,5.0,5.0
14.4,0.019820877991484364,4.0,4.0,5.0
16.8,0.10196374622356495,5.0,4.0,5.0
13.8,0.17049180327868851,5.0,5.0,5.0
17.6,0.0069234642497482375,4.0,4.0,5.0
15.1,0.07032967032967033,5.0,4.0,5.0
14.9,0.15587846763540292,5.0,5.0,5.0
18.1,0.05388471177944862,5.0,4.0,5.0
14.5,0.020945220193340493,4.0,4.0,5.0
16.2,0.015561319007039644,5.0,4.0,5.0
12.6,0.3212121212121212,5.0,5.0,5.0
16.0,0.05349959774738536,5.0,4.0,5.0
16.7,0.08764665286404417,5.0,5.0,5.0
14.2,0.059708295350957154,5.0,5.0,5.0
16.9,0.07625994694960213,5.0,4.0,5.0
12.2,0.47580645161290325,5.0,5.0,5.0
18.5,0.04672163329407145,4.0,4.0,5.0
10.7,0.24316109422492402,5.0,4.0,5.0
14.0,0.011037337242390274,4.0,4.0,5.0
13.7,0.03249475890985325,4.0,4.0,5.0
12.0,0.35106382978723405,5.0,5.0,5.0
16.5,0.014039855072463768,5.0,4.0,5.0
15.3,0.013806953683946278,4.0,4.0,5.0
15.2,0.03412874583795782,5.0,5.0,5.0
14.0,0.047779022023142964,4.0,4.0,5.0
14.9,0.021755162241887907,5.0,5.0,5.0
14.9,0.02918624783576552,4.0,4.0,5.0
9.8,0.35638297872340424,5.0,5.0,5.0
10.4,0.3244444444444444,5.0,5.0,5.0
16.3,0.04050322184719239,5.0,5.0,5.0
15.7,0.04215373715905066,5.0,4.0,5.0
